"route_id","route_desc","route_long_name","stop_name","stop_id","stop_lat","stop_lon"
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","American Legion Hwy @ Revere St","4500",42.416661,-71.003437
"94","Local Bus","Medford Square - Davis Station","Medford Sq @ City Hall Parking lot","45002",42.417653,-71.106038
"96","Local Bus","Medford Square - Harvard Station","Medford Sq @ City Hall Parking lot","45002",42.417653,-71.106038
"134","Local Bus","North Woburn - Wellington Station","Medford Sq @ City Hall Parking lot","45002",42.417653,-71.106038
"354","Commuter Bus","North Burlington - State Street, Boston","City Hall Mall @ Salem St - Medford City Hall","45003",42.418173,-71.106435
"95","Local Bus","West Medford or Arlington Center - Sullivan Square Station","City Hall Mall @ Salem St - Medford City Hall","45003",42.418173,-71.106435
"101","Local Bus","Malden Center Station - Sullivan Square Station via Winter Hill","City Hall Mall @ Salem St - Medford City Hall","45003",42.418173,-71.106435
"99","Local Bus","Woodland Road - Wellington Station","Highland Ave @ Pamela Circle","45059",42.435432,-71.085242
"99","Local Bus","Woodland Road - Wellington Station","Savin St @ Fellsmere Rd","45079",42.430368,-71.08632
"99","Local Bus","Woodland Road - Wellington Station","Savin St @ Fellsmere Rd","45080",42.430291,-71.08622
"354","Commuter Bus","North Burlington - State Street, Boston","Cambridge St @ Government Ctr Sta","4510",42.360043,-71.0598
"354","Commuter Bus","North Burlington - State Street, Boston","Sudbury St @ Congress St - Haymarket Sta","4511",42.362361,-71.058551
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","American Legion Hwy @ Revere St","4512",42.41669,-71.003031
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","American Legion Hwy @ Revere St","4512",42.41669,-71.003031
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","American Legion Hwy @ Revere St","4512",42.41669,-71.003031
"455","Local Bus","Salem Depot - Wonderland Station","American Legion Hwy @ Revere St","4512",42.41669,-71.003031
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","American Legion Hwy @ Revere St","4512",42.41669,-71.003031
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","American Legion Hwy @ Hutchinson St","4513",42.418878,-71.001931
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","American Legion Hwy @ Hutchinson St","4513",42.418878,-71.001931
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","American Legion Hwy @ Hutchinson St","4513",42.418878,-71.001931
"455","Local Bus","Salem Depot - Wonderland Station","American Legion Hwy @ Hutchinson St","4513",42.418878,-71.001931
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","American Legion Hwy @ Hutchinson St","4513",42.418878,-71.001931
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Brown Circle Rotary","4515",42.42095,-71.00354
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Brown Circle Rotary","4515",42.42095,-71.00354
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Brown Circle Rotary","4515",42.42095,-71.00354
"455","Local Bus","Salem Depot - Wonderland Station","Brown Circle Rotary","4515",42.42095,-71.00354
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","Brown Circle Rotary","4515",42.42095,-71.00354
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Salem Tnpk @ Ballard St","4516",42.449356,-70.980563
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Salem Tnpk @ Ballard St","4516",42.449356,-70.980563
"455","Local Bus","Salem Depot - Wonderland Station","Salem Tnpk @ Ballard St","4516",42.449356,-70.980563
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","Salem Tnpk @ Ballard St","4516",42.449356,-70.980563
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave opp Cooper St","4518",42.453542,-70.975838
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave opp Cooper St","4518",42.453542,-70.975838
"455","Local Bus","Salem Depot - Wonderland Station","Western Ave opp Cooper St","4518",42.453542,-70.975838
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","Western Ave opp Cooper St","4518",42.453542,-70.975838
"26","Local Bus","Ashmont Station - Norfolk Street Loop","Norfolk St @ Peacevale Rd","452",42.288216,-71.076597
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave opp Lynn Garage","4520",42.45513,-70.974024
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave opp Lynn Garage","4520",42.45513,-70.974024
"455","Local Bus","Salem Depot - Wonderland Station","Western Ave opp Lynn Garage","4520",42.45513,-70.974024
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Western Ave opp Lynn Garage","4520",42.45513,-70.974024
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Western Ave opp Lynn Garage","4520",42.45513,-70.974024
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","Western Ave opp Lynn Garage","4520",42.45513,-70.974024
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Western Ave @ Minot St","4521",42.457568,-70.971275
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Minot St","4521",42.457568,-70.971275
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Minot St","4521",42.457568,-70.971275
"455","Local Bus","Salem Depot - Wonderland Station","Western Ave @ Minot St","4521",42.457568,-70.971275
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Western Ave @ Minot St","4521",42.457568,-70.971275
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Western Ave @ Minot St","4521",42.457568,-70.971275
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave opp Ida St","45211",42.456007,-70.973048
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave opp Ida St","45211",42.456007,-70.973048
"455","Local Bus","Salem Depot - Wonderland Station","Western Ave opp Ida St","45211",42.456007,-70.973048
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Western Ave opp Ida St","45211",42.456007,-70.973048
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Western Ave opp Ida St","45211",42.456007,-70.973048
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Western Ave @ Summer St","4522",42.458675,-70.969956
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Summer St","4522",42.458675,-70.969956
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Summer St","4522",42.458675,-70.969956
"455","Local Bus","Salem Depot - Wonderland Station","Western Ave @ Summer St","4522",42.458675,-70.969956
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Western Ave @ Summer St","4522",42.458675,-70.969956
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Western Ave @ Summer St","4522",42.458675,-70.969956
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Western Ave @ Walden St","4523",42.460699,-70.967777
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Walden St","4523",42.460699,-70.967777
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Walden St","4523",42.460699,-70.967777
"455","Local Bus","Salem Depot - Wonderland Station","Western Ave @ Walden St","4523",42.460699,-70.967777
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Western Ave @ Walden St","4523",42.460699,-70.967777
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Western Ave @ Walden St","4523",42.460699,-70.967777
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","760 Western Ave","4524",42.461517,-70.966901
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","760 Western Ave","4524",42.461517,-70.966901
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","760 Western Ave","4524",42.461517,-70.966901
"455","Local Bus","Salem Depot - Wonderland Station","760 Western Ave","4524",42.461517,-70.966901
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","760 Western Ave","4524",42.461517,-70.966901
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","760 Western Ave","4524",42.461517,-70.966901
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","Market Square @ Western Ave","4525",42.462473,-70.964746
"455","Local Bus","Salem Depot - Wonderland Station","Market Square @ Western Ave","4525",42.462473,-70.964746
"441","Local Bus","Marblehead - Wonderland Station via Paradise Road","Market Square @ Western Ave","4525",42.462473,-70.964746
"442","Local Bus","Marblehead - Wonderland Station via Humphrey Street","Market Square @ Western Ave","4525",42.462473,-70.964746
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","American Legion Hwy @ Bell Circle","4526",42.409969,-71.001815
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","American Legion Hwy @ Bell Circle","4526",42.409969,-71.001815
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","American Legion Hwy @ Bell Circle","4526",42.409969,-71.001815
"426","Local Bus","Central Square, Lynn - Haymarket or Wonderland Station","133 - 135 American Legion Hwy","45261",42.412646,-71.002861
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","133 - 135 American Legion Hwy","45261",42.412646,-71.002861
"117","Key Bus","Wonderland Station - Maverick Station via Beach Street","133 - 135 American Legion Hwy","45261",42.412646,-71.002861
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Market Square","4527",42.462955,-70.964985
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Market Square","4527",42.462955,-70.964985
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave opp Barrett St","4528",42.465172,-70.962324
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave opp Barrett St","4528",42.465172,-70.962324
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Park St","4529",42.465737,-70.961686
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Park St","4529",42.465737,-70.961686
"26","Local Bus","Ashmont Station - Norfolk Street Loop","Norfolk St @ Chipman St","453",42.288781,-71.074845
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Brimblecom St","4530",42.467158,-70.959972
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Brimblecom St","4530",42.467158,-70.959972
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Franklin St","4531",42.468438,-70.958405
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Franklin St","4531",42.468438,-70.958405
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Washington St","4532",42.469668,-70.956926
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Washington St","4532",42.469668,-70.956926
"97","Local Bus","Malden Center Station - Wellington Station","Commercial St @ Medford St","45326",42.418591,-71.075771
"97","Local Bus","Malden Center Station - Wellington Station","Commercial St @ Charles St","45327",42.423343,-71.074847
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ West Colony Rd","4533",42.479026,-70.947107
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ West Colony Rd","4533",42.479026,-70.947107
"97","Local Bus","Malden Center Station - Wellington Station","Medford St @ Green St","45330",42.418036,-71.070706
"97","Local Bus","Malden Center Station - Wellington Station","Medford St @ Main St","45331",42.418111,-71.065605
"101","Local Bus","Malden Center Station - Sullivan Square Station via Winter Hill","Pleasant St @ Vista St","45332",42.42555,-71.085803
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Tracy Ave","4534",42.479875,-70.946292
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Tracy Ave","4534",42.479875,-70.946292
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Chatham St","4535",42.481014,-70.945222
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Chatham St","4535",42.481014,-70.945222
"424","Commuter Bus","Eastern Avenue & Essex Street - Wonderland Station","Western Ave @ Lloyd Terr","4536",42.48244,-70.943856
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Lloyd Terr","4536",42.48244,-70.943856
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Waitt Ave","4537",42.48415,-70.94221
"105","Local Bus","Malden Center Station - Sullivan Square Station via Newland Street Housing","Lyme St @ Bryant St","45378",42.427213,-71.055601
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Eastern Ave","4538",42.48492,-70.941406
"456","Local Bus","Salem Depot - Central Square, Lynn","Western Ave @ Eastern Ave","4538",42.48492,-70.941406
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Victory Rd","4539",42.486388,-70.939825
"456","Local Bus","Salem Depot - Central Square, Lynn","Western Ave @ Victory Rd","4539",42.486388,-70.939825
"26","Local Bus","Ashmont Station - Norfolk Street Loop","Norfolk St @ Withington St","454",42.289172,-71.073139
"450","Local Bus","Salem Depot - Wonderland or Haymarket Station","Western Ave @ Fays Ave","4540",42.487557,-70.938569
